article-id,title,news_url,source_domain,real
13,Innovations in Space Technology Discussed at Global Symposium,https://www.cnn.com/science/climate-change,businessinsider.com,0

74,Scientists Discover New Exoplanet in Distant Galaxy,https://www.nasa.gov/space-station,wired.com,1

123,Breakthrough in Cancer Research at Global Conference,https://www.forbes.com/global-poverty,cnbc.com,0

149,Breakthrough in Cancer Research at Global Conference,https://www.spacex.com/mars-mission,wired.com,1

98,Global Tech Summit Discusses AI Advances,https://www.forbes.com/global-poverty,theguardian.com,1

66,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nasa.gov/space-station,ft.com,1

62,EU Leaders Debate New Trade Agreements,https://www.who.int/global-health-initiative,businessinsider.com,0

60,Global Leaders Discuss Solutions to Climate Crisis,https://www.bloomberg.com/renewable-energy,nationalgeographic.com,0

127,Global Markets React to Economic Shifts in Europe,https://www.aljazeera.com/global-security,cnn.com,0

26,Innovations in Space Technology Discussed at Global Symposium,https://www.who.int/global-health-initiative,cnbc.com,1

74,Breakthrough in Cancer Research at Global Conference,https://www.cnn.com/science/climate-change,bbc.com,1

33,International Space Station Completes 20 Years in Orbit,https://www.cnn.com/science/climate-change,bbc.com,1

31,UN Holds Emergency Meeting on Global Security,https://www.who.int/global-health-initiative,space.com,0

140,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.forbes.com/global-poverty,who.int,1

133,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.spacex.com/mars-mission,reuters.com,1

48,Global Stock Markets Show Growth Amid Trade Deals,https://www.theguardian.com/world/climate-solutions,bloomberg.com,0

31,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nytimes.com/health/cancer-research,businessinsider.com,1

86,Scientists Discover New Exoplanet in Distant Galaxy,https://www.wired.com/quantum-computing-conference,cnbc.com,1

11,NASA Launches New Satellite to Monitor Climate Change,https://www.spacex.com/mars-mission,fifa.com,1

111,UN Holds Emergency Meeting on Global Security,https://www.businessinsider.com/global-renewable-energy-summit,nationalgeographic.com,1

73,Innovations in Space Technology Discussed at Global Symposium,https://www.space.com/scientists-exoplanet-discovery,who.int,0

1,Olympic Committee Prepares for 2024 Games,https://www.reuters.com/world/europe,spacex.com,0

67,Top Tech Companies Collaborate on Renewable Energy,https://www.fifa.com/worldcup,nasa.gov,0

32,NASA Launches New Satellite to Monitor Climate Change,https://www.bbc.com/news/world-technology,nasa.gov,1

125,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.aljazeera.com/global-security,cnbc.com,0

65,Innovations in Space Technology Discussed at Global Symposium,https://www.nytimes.com/health/cancer-research,ft.com,1

139,International Space Station Completes 20 Years in Orbit,https://www.nasa.gov/space-station,bloomberg.com,1

16,Breakthrough in Quantum Computing Announced at International Conference,https://www.theguardian.com/world/climate-solutions,space.com,0

8,NASA Launches New Satellite to Monitor Climate Change,https://www.forbes.com/global-poverty,bloomberg.com,1

107,Top Tech Companies Collaborate on Renewable Energy,https://www.espn.com/olympic-sports,who.int,1

123,FIFA Introduces New Rules for World Cup Tournament,https://www.ft.com/global-stock-markets,ft.com,1

6,Olympic Committee Prepares for 2024 Games,https://www.theguardian.com/world/climate-solutions,bbc.com,1

72,Global Leaders Discuss Solutions to Climate Crisis,https://www.cnbc.com/global-markets,cnn.com,1

123,FIFA Introduces New Rules for World Cup Tournament,https://www.scientificamerican.com/space-technology-symposium,who.int,1

69,EU Leaders Debate New Trade Agreements,https://www.businessinsider.com/global-renewable-energy-summit,nytimes.com,0

56,Global Markets React to Economic Shifts in Europe,https://www.wired.com/quantum-computing-conference,spacex.com,1

27,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.nationalgeographic.com/ocean-conservation,who.int,0

99,Olympic Committee Prepares for 2024 Games,https://www.nasa.gov/space-station,wired.com,0

91,Innovations in Space Technology Discussed at Global Symposium,https://www.theguardian.com/world/climate-solutions,space.com,0

0,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.wired.com/quantum-computing-conference,spacex.com,0

3,NASA Launches New Satellite to Monitor Climate Change,https://www.bbc.com/news/world-technology,space.com,0

9,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.cnn.com/science/climate-change,bloomberg.com,0

22,Global Markets React to Economic Shifts in Europe,https://www.nasa.gov/space-station,scientificamerican.com,0

104,Global Stock Markets Show Growth Amid Trade Deals,https://www.ft.com/global-stock-markets,espn.com,0

29,Breakthrough in Quantum Computing Announced at International Conference,https://www.spacex.com/mars-mission,espn.com,1

68,Olympic Committee Prepares for 2024 Games,https://www.cnbc.com/global-markets,bbc.com,1

62,New Space Mission Aims to Study the Atmosphere of Mars,https://www.forbes.com/global-poverty,aljazeera.com,1

102,Global Stock Markets Show Growth Amid Trade Deals,https://www.space.com/scientists-exoplanet-discovery,who.int,0

114,World Health Organization Launches Global Health Initiative,https://www.space.com/scientists-exoplanet-discovery,nationalgeographic.com,0

124,Innovations in Space Technology Discussed at Global Symposium,https://www.who.int/global-health-initiative,fifa.com,0

146,NASA Launches New Satellite to Monitor Climate Change,https://www.cnn.com/science/climate-change,ft.com,1

138,Global Markets React to Economic Shifts in Europe,https://www.theguardian.com/world/climate-solutions,ft.com,0

76,Global Tech Summit Discusses AI Advances,https://www.cnn.com/science/climate-change,spacex.com,0

21,New Policy Proposals Addressing Global Poverty Issues,https://www.espn.com/olympic-sports,who.int,0

7,FIFA Introduces New Rules for World Cup Tournament,https://www.forbes.com/global-poverty,spacex.com,0

99,NASA Launches New Satellite to Monitor Climate Change,https://www.ft.com/global-stock-markets,ft.com,1

108,FIFA Introduces New Rules for World Cup Tournament,https://www.bbc.com/news/world-technology,spacex.com,0

126,New Policy Proposals Addressing Global Poverty Issues,https://www.cnbc.com/global-markets,who.int,1

135,Top Tech Companies Collaborate on Renewable Energy,https://www.spacex.com/mars-mission,cnbc.com,0

136,World Health Organization Launches Global Health Initiative,https://www.wired.com/quantum-computing-conference,fifa.com,1

30,EU Leaders Debate New Trade Agreements,https://www.ft.com/global-stock-markets,space.com,0

120,Olympic Committee Prepares for 2024 Games,https://www.spacex.com/mars-mission,theguardian.com,0

4,Scientists Discover New Exoplanet in Distant Galaxy,https://www.scientificamerican.com/space-technology-symposium,nytimes.com,0

14,Global Markets React to Economic Shifts in Europe,https://www.space.com/scientists-exoplanet-discovery,who.int,1

33,Olympic Committee Prepares for 2024 Games,https://www.nytimes.com/health/cancer-research,who.int,1

148,New Policy Proposals Addressing Global Poverty Issues,https://www.space.com/scientists-exoplanet-discovery,who.int,0

117,Scientists Discover New Exoplanet in Distant Galaxy,https://www.forbes.com/global-poverty,theguardian.com,1

87,UN Holds Emergency Meeting on Global Security,https://www.cnn.com/science/climate-change,ft.com,1

18,International Space Station Completes 20 Years in Orbit,https://www.nasa.gov/space-station,cnbc.com,0

137,Scientists Discover New Exoplanet in Distant Galaxy,https://www.scientificamerican.com/space-technology-symposium,bbc.com,0

96,Breakthrough in Quantum Computing Announced at International Conference,https://www.bbc.com/news/world-technology,fifa.com,0

85,Global Leaders Discuss Solutions to Climate Crisis,https://www.bbc.com/news/world-technology,ft.com,1

44,International Space Station Completes 20 Years in Orbit,https://www.space.com/scientists-exoplanet-discovery,scientificamerican.com,0

71,EU Leaders Debate New Trade Agreements,https://www.cnn.com/science/climate-change,nasa.gov,0

79,New Policy Proposals Addressing Global Poverty Issues,https://www.cnbc.com/global-markets,bloomberg.com,0

37,Global Leaders Discuss Solutions to Climate Crisis,https://www.reuters.com/world/europe,scientificamerican.com,0

133,New Space Mission Aims to Study the Atmosphere of Mars,https://www.espn.com/olympic-sports,businessinsider.com,1

104,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.theguardian.com/world/climate-solutions,cnbc.com,0

99,International Space Station Completes 20 Years in Orbit,https://www.aljazeera.com/global-security,bbc.com,1

6,Scientists Discover New Exoplanet in Distant Galaxy,https://www.forbes.com/global-poverty,fifa.com,0

105,Global Leaders Discuss Solutions to Climate Crisis,https://www.aljazeera.com/global-security,aljazeera.com,1

17,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.wired.com/quantum-computing-conference,space.com,1

117,Scientists Discover New Exoplanet in Distant Galaxy,https://www.fifa.com/worldcup,forbes.com,0

149,New Space Mission Aims to Study the Atmosphere of Mars,https://www.bbc.com/news/world-technology,fifa.com,0

0,Breakthrough in Cancer Research at Global Conference,https://www.theguardian.com/world/climate-solutions,spacex.com,1

137,Global Leaders Discuss Solutions to Climate Crisis,https://www.nasa.gov/space-station,spacex.com,0

111,Global Markets React to Economic Shifts in Europe,https://www.nasa.gov/space-station,bbc.com,0

38,International Space Station Completes 20 Years in Orbit,https://www.ft.com/global-stock-markets,reuters.com,0

50,Olympic Committee Prepares for 2024 Games,https://www.theguardian.com/world/climate-solutions,forbes.com,0

90,UN Holds Emergency Meeting on Global Security,https://www.reuters.com/world/europe,ft.com,0

108,EU Leaders Debate New Trade Agreements,https://www.aljazeera.com/global-security,businessinsider.com,1

97,Global Leaders Discuss Solutions to Climate Crisis,https://www.ft.com/global-stock-markets,nationalgeographic.com,1

78,International Space Station Completes 20 Years in Orbit,https://www.who.int/global-health-initiative,cnn.com,0

0,Global Stock Markets Show Growth Amid Trade Deals,https://www.ft.com/global-stock-markets,espn.com,0

96,Innovations in Space Technology Discussed at Global Symposium,https://www.space.com/scientists-exoplanet-discovery,forbes.com,1

38,Olympic Committee Prepares for 2024 Games,https://www.bloomberg.com/renewable-energy,cnn.com,0

52,International Space Station Completes 20 Years in Orbit,https://www.reuters.com/world/europe,nasa.gov,1

145,Global Tech Summit Discusses AI Advances,https://www.businessinsider.com/global-renewable-energy-summit,cnn.com,0

29,International Space Station Completes 20 Years in Orbit,https://www.cnn.com/science/climate-change,spacex.com,1

88,Scientists Discover New Exoplanet in Distant Galaxy,https://www.nytimes.com/health/cancer-research,forbes.com,0

139,Global Stock Markets Show Growth Amid Trade Deals,https://www.who.int/global-health-initiative,reuters.com,0

89,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.spacex.com/mars-mission,who.int,1

40,EU Leaders Debate New Trade Agreements,https://www.fifa.com/worldcup,ft.com,0

34,Global Leaders Discuss Solutions to Climate Crisis,https://www.theguardian.com/world/climate-solutions,cnn.com,1

11,New Policy Proposals Addressing Global Poverty Issues,https://www.aljazeera.com/global-security,forbes.com,1

122,World Health Organization Launches Global Health Initiative,https://www.spacex.com/mars-mission,bloomberg.com,0

111,NASA Launches New Satellite to Monitor Climate Change,https://www.forbes.com/global-poverty,nytimes.com,0

95,Global Tech Summit Discusses AI Advances,https://www.theguardian.com/world/climate-solutions,cnn.com,0

12,Innovations in Space Technology Discussed at Global Symposium,https://www.theguardian.com/world/climate-solutions,space.com,1

58,New Policy Proposals Addressing Global Poverty Issues,https://www.bloomberg.com/renewable-energy,theguardian.com,0

15,Top Tech Companies Collaborate on Renewable Energy,https://www.theguardian.com/world/climate-solutions,nytimes.com,0

15,Scientists Discover New Exoplanet in Distant Galaxy,https://www.ft.com/global-stock-markets,spacex.com,0

33,Global Stock Markets Show Growth Amid Trade Deals,https://www.nytimes.com/health/cancer-research,nasa.gov,1

58,Innovations in Space Technology Discussed at Global Symposium,https://www.nasa.gov/space-station,bloomberg.com,1

79,NASA Launches New Satellite to Monitor Climate Change,https://www.cnn.com/science/climate-change,espn.com,0

57,EU Leaders Debate New Trade Agreements,https://www.aljazeera.com/global-security,wired.com,0

128,International Space Station Completes 20 Years in Orbit,https://www.space.com/scientists-exoplanet-discovery,bbc.com,0

44,Breakthrough in Quantum Computing Announced at International Conference,https://www.nytimes.com/health/cancer-research,forbes.com,0

150,World Health Organization Launches Global Health Initiative,https://www.aljazeera.com/global-security,cnbc.com,1

132,UN Holds Emergency Meeting on Global Security,https://www.nytimes.com/health/cancer-research,wired.com,1

44,Innovations in Space Technology Discussed at Global Symposium,https://www.space.com/scientists-exoplanet-discovery,reuters.com,1

35,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.aljazeera.com/global-security,ft.com,0

53,Breakthrough in Quantum Computing Announced at International Conference,https://www.spacex.com/mars-mission,aljazeera.com,1

79,UN Holds Emergency Meeting on Global Security,https://www.spacex.com/mars-mission,nasa.gov,1

109,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.bbc.com/news/world-technology,nasa.gov,0

26,International Space Station Completes 20 Years in Orbit,https://www.cnbc.com/global-markets,reuters.com,0

47,World Health Organization Launches Global Health Initiative,https://www.aljazeera.com/global-security,nytimes.com,1

47,Global Tech Summit Discusses AI Advances,https://www.bbc.com/news/world-technology,theguardian.com,1

56,UN Holds Emergency Meeting on Global Security,https://www.theguardian.com/world/climate-solutions,spacex.com,1

10,Innovations in Space Technology Discussed at Global Symposium,https://www.nasa.gov/space-station,who.int,1

1,Breakthrough in Quantum Computing Announced at International Conference,https://www.wired.com/quantum-computing-conference,nasa.gov,0

91,Global Tech Summit Discusses AI Advances,https://www.forbes.com/global-poverty,cnn.com,1

42,Olympic Committee Prepares for 2024 Games,https://www.who.int/global-health-initiative,forbes.com,1

138,Scientists Discover New Exoplanet in Distant Galaxy,https://www.reuters.com/world/europe,businessinsider.com,1

144,NASA Launches New Satellite to Monitor Climate Change,https://www.spacex.com/mars-mission,cnn.com,0

22,EU Leaders Debate New Trade Agreements,https://www.space.com/scientists-exoplanet-discovery,wired.com,0

5,Innovations in Space Technology Discussed at Global Symposium,https://www.ft.com/global-stock-markets,who.int,1

143,New Space Mission Aims to Study the Atmosphere of Mars,https://www.wired.com/quantum-computing-conference,ft.com,1

73,Breakthrough in Quantum Computing Announced at International Conference,https://www.space.com/scientists-exoplanet-discovery,fifa.com,1

150,NASA Launches New Satellite to Monitor Climate Change,https://www.nasa.gov/space-station,espn.com,0

9,EU Leaders Debate New Trade Agreements,https://www.who.int/global-health-initiative,ft.com,1

49,NASA Launches New Satellite to Monitor Climate Change,https://www.scientificamerican.com/space-technology-symposium,ft.com,1

123,World Health Organization Launches Global Health Initiative,https://www.fifa.com/worldcup,space.com,1

34,FIFA Introduces New Rules for World Cup Tournament,https://www.reuters.com/world/europe,wired.com,0

67,Scientists Discover New Exoplanet in Distant Galaxy,https://www.cnbc.com/global-markets,aljazeera.com,1

129,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.nasa.gov/space-station,reuters.com,1

96,Global Leaders Discuss Solutions to Climate Crisis,https://www.reuters.com/world/europe,scientificamerican.com,1

59,FIFA Introduces New Rules for World Cup Tournament,https://www.ft.com/global-stock-markets,fifa.com,0

95,EU Leaders Debate New Trade Agreements,https://www.fifa.com/worldcup,theguardian.com,0

102,Breakthrough in Cancer Research at Global Conference,https://www.espn.com/olympic-sports,bloomberg.com,1

41,Olympic Committee Prepares for 2024 Games,https://www.bbc.com/news/world-technology,bbc.com,1

119,Global Stock Markets Show Growth Amid Trade Deals,https://www.bloomberg.com/renewable-energy,space.com,0

20,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nasa.gov/space-station,aljazeera.com,0

22,Global Stock Markets Show Growth Amid Trade Deals,https://www.nationalgeographic.com/ocean-conservation,espn.com,1

61,Breakthrough in Cancer Research at Global Conference,https://www.who.int/global-health-initiative,bbc.com,0

55,NASA Launches New Satellite to Monitor Climate Change,https://www.fifa.com/worldcup,espn.com,0

68,EU Leaders Debate New Trade Agreements,https://www.wired.com/quantum-computing-conference,cnbc.com,1

122,Global Stock Markets Show Growth Amid Trade Deals,https://www.space.com/scientists-exoplanet-discovery,nytimes.com,0

96,New Policy Proposals Addressing Global Poverty Issues,https://www.wired.com/quantum-computing-conference,cnn.com,1

109,Global Leaders Discuss Solutions to Climate Crisis,https://www.cnbc.com/global-markets,scientificamerican.com,0

13,World Health Organization Launches Global Health Initiative,https://www.nytimes.com/health/cancer-research,bbc.com,0

21,UN Holds Emergency Meeting on Global Security,https://www.cnbc.com/global-markets,espn.com,1

118,Olympic Committee Prepares for 2024 Games,https://www.fifa.com/worldcup,ft.com,1

45,World Health Organization Launches Global Health Initiative,https://www.cnbc.com/global-markets,spacex.com,1

109,Olympic Committee Prepares for 2024 Games,https://www.theguardian.com/world/climate-solutions,wired.com,0

120,NASA Launches New Satellite to Monitor Climate Change,https://www.businessinsider.com/global-renewable-energy-summit,cnn.com,0

14,Top Tech Companies Collaborate on Renewable Energy,https://www.nationalgeographic.com/ocean-conservation,cnn.com,1

56,Innovations in Space Technology Discussed at Global Symposium,https://www.bbc.com/news/world-technology,spacex.com,0

34,New Policy Proposals Addressing Global Poverty Issues,https://www.nationalgeographic.com/ocean-conservation,who.int,0

83,Scientists Discover New Exoplanet in Distant Galaxy,https://www.nationalgeographic.com/ocean-conservation,nationalgeographic.com,0

8,Global Leaders Discuss Solutions to Climate Crisis,https://www.bloomberg.com/renewable-energy,fifa.com,1

14,World Health Organization Launches Global Health Initiative,https://www.theguardian.com/world/climate-solutions,scientificamerican.com,0

76,New Space Mission Aims to Study the Atmosphere of Mars,https://www.bbc.com/news/world-technology,aljazeera.com,0

138,International Space Station Completes 20 Years in Orbit,https://www.cnn.com/science/climate-change,espn.com,0

144,Global Stock Markets Show Growth Amid Trade Deals,https://www.forbes.com/global-poverty,businessinsider.com,1

138,NASA Launches New Satellite to Monitor Climate Change,https://www.nationalgeographic.com/ocean-conservation,nationalgeographic.com,0

20,New Policy Proposals Addressing Global Poverty Issues,https://www.scientificamerican.com/space-technology-symposium,espn.com,0

33,Breakthrough in Quantum Computing Announced at International Conference,https://www.aljazeera.com/global-security,nytimes.com,0

32,New Policy Proposals Addressing Global Poverty Issues,https://www.nytimes.com/health/cancer-research,aljazeera.com,1

133,New Space Mission Aims to Study the Atmosphere of Mars,https://www.space.com/scientists-exoplanet-discovery,nasa.gov,0

107,NASA Launches New Satellite to Monitor Climate Change,https://www.nasa.gov/space-station,cnn.com,1

48,FIFA Introduces New Rules for World Cup Tournament,https://www.scientificamerican.com/space-technology-symposium,nasa.gov,0

113,Global Leaders Discuss Solutions to Climate Crisis,https://www.wired.com/quantum-computing-conference,bloomberg.com,1

16,World Health Organization Launches Global Health Initiative,https://www.reuters.com/world/europe,reuters.com,1

81,Breakthrough in Quantum Computing Announced at International Conference,https://www.theguardian.com/world/climate-solutions,spacex.com,0

5,Innovations in Space Technology Discussed at Global Symposium,https://www.businessinsider.com/global-renewable-energy-summit,nytimes.com,1

40,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nationalgeographic.com/ocean-conservation,ft.com,0

93,Global Stock Markets Show Growth Amid Trade Deals,https://www.espn.com/olympic-sports,nytimes.com,0

80,New Space Mission Aims to Study the Atmosphere of Mars,https://www.bloomberg.com/renewable-energy,who.int,0

144,Innovations in Space Technology Discussed at Global Symposium,https://www.nasa.gov/space-station,aljazeera.com,0

61,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.wired.com/quantum-computing-conference,ft.com,0

75,Breakthrough in Quantum Computing Announced at International Conference,https://www.cnn.com/science/climate-change,bbc.com,1

17,Top Tech Companies Collaborate on Renewable Energy,https://www.ft.com/global-stock-markets,who.int,0

84,Olympic Committee Prepares for 2024 Games,https://www.bbc.com/news/world-technology,bbc.com,1

87,Innovations in Space Technology Discussed at Global Symposium,https://www.ft.com/global-stock-markets,who.int,1

9,Innovations in Space Technology Discussed at Global Symposium,https://www.businessinsider.com/global-renewable-energy-summit,scientificamerican.com,1

6,Breakthrough in Cancer Research at Global Conference,https://www.forbes.com/global-poverty,espn.com,1

3,FIFA Introduces New Rules for World Cup Tournament,https://www.nasa.gov/space-station,nationalgeographic.com,0

107,Scientists Discover New Exoplanet in Distant Galaxy,https://www.wired.com/quantum-computing-conference,scientificamerican.com,0

24,Top Tech Companies Collaborate on Renewable Energy,https://www.spacex.com/mars-mission,nytimes.com,1

94,Breakthrough in Quantum Computing Announced at International Conference,https://www.nationalgeographic.com/ocean-conservation,spacex.com,1

91,UN Holds Emergency Meeting on Global Security,https://www.nytimes.com/health/cancer-research,scientificamerican.com,1

52,Breakthrough in Cancer Research at Global Conference,https://www.spacex.com/mars-mission,aljazeera.com,0

44,Breakthrough in Cancer Research at Global Conference,https://www.bloomberg.com/renewable-energy,espn.com,0

69,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.aljazeera.com/global-security,space.com,0

64,Scientists Discover New Exoplanet in Distant Galaxy,https://www.bbc.com/news/world-technology,space.com,1

91,Scientists Discover New Exoplanet in Distant Galaxy,https://www.scientificamerican.com/space-technology-symposium,cnn.com,1

45,New Policy Proposals Addressing Global Poverty Issues,https://www.fifa.com/worldcup,cnn.com,1

51,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.nytimes.com/health/cancer-research,businessinsider.com,1

19,NASA Launches New Satellite to Monitor Climate Change,https://www.nytimes.com/health/cancer-research,spacex.com,1

108,Scientists Discover New Exoplanet in Distant Galaxy,https://www.nytimes.com/health/cancer-research,spacex.com,0

110,EU Leaders Debate New Trade Agreements,https://www.bbc.com/news/world-technology,cnbc.com,1

64,UN Holds Emergency Meeting on Global Security,https://www.bloomberg.com/renewable-energy,reuters.com,1

142,World Health Organization Launches Global Health Initiative,https://www.theguardian.com/world/climate-solutions,nytimes.com,1

137,Scientists Discover New Exoplanet in Distant Galaxy,https://www.wired.com/quantum-computing-conference,aljazeera.com,1

132,Innovations in Space Technology Discussed at Global Symposium,https://www.scientificamerican.com/space-technology-symposium,cnbc.com,0

148,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nytimes.com/health/cancer-research,nytimes.com,0

92,FIFA Introduces New Rules for World Cup Tournament,https://www.spacex.com/mars-mission,forbes.com,0

133,UN Holds Emergency Meeting on Global Security,https://www.wired.com/quantum-computing-conference,ft.com,1

24,New Space Mission Aims to Study the Atmosphere of Mars,https://www.space.com/scientists-exoplanet-discovery,nytimes.com,0

83,New Space Mission Aims to Study the Atmosphere of Mars,https://www.reuters.com/world/europe,scientificamerican.com,0

93,World Health Organization Launches Global Health Initiative,https://www.nytimes.com/health/cancer-research,nationalgeographic.com,1

5,Global Tech Summit Discusses AI Advances,https://www.cnbc.com/global-markets,nasa.gov,0

38,Breakthrough in Cancer Research at Global Conference,https://www.space.com/scientists-exoplanet-discovery,fifa.com,1

48,Global Leaders Discuss Solutions to Climate Crisis,https://www.businessinsider.com/global-renewable-energy-summit,bloomberg.com,1

91,New Space Mission Aims to Study the Atmosphere of Mars,https://www.spacex.com/mars-mission,space.com,1

99,FIFA Introduces New Rules for World Cup Tournament,https://www.businessinsider.com/global-renewable-energy-summit,spacex.com,0

46,EU Leaders Debate New Trade Agreements,https://www.bloomberg.com/renewable-energy,reuters.com,0

78,International Space Station Completes 20 Years in Orbit,https://www.theguardian.com/world/climate-solutions,nytimes.com,0

88,New Space Mission Aims to Study the Atmosphere of Mars,https://www.nationalgeographic.com/ocean-conservation,nasa.gov,0

24,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.fifa.com/worldcup,who.int,0

37,Global Stock Markets Show Growth Amid Trade Deals,https://www.fifa.com/worldcup,nationalgeographic.com,0

46,Breakthrough in Cancer Research at Global Conference,https://www.cnbc.com/global-markets,cnn.com,0

1,NASA Launches New Satellite to Monitor Climate Change,https://www.scientificamerican.com/space-technology-symposium,scientificamerican.com,1

78,FIFA Introduces New Rules for World Cup Tournament,https://www.fifa.com/worldcup,fifa.com,1

116,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.scientificamerican.com/space-technology-symposium,space.com,0

76,Top Tech Companies Collaborate on Renewable Energy,https://www.businessinsider.com/global-renewable-energy-summit,scientificamerican.com,0

106,New Space Mission Aims to Study the Atmosphere of Mars,https://www.spacex.com/mars-mission,theguardian.com,0

54,Scientists Discover New Exoplanet in Distant Galaxy,https://www.cnbc.com/global-markets,wired.com,1

128,Innovations in Space Technology Discussed at Global Symposium,https://www.space.com/scientists-exoplanet-discovery,espn.com,1

73,Scientists Discover New Exoplanet in Distant Galaxy,https://www.scientificamerican.com/space-technology-symposium,scientificamerican.com,0

125,UN Holds Emergency Meeting on Global Security,https://www.businessinsider.com/global-renewable-energy-summit,scientificamerican.com,1

30,World Health Organization Launches Global Health Initiative,https://www.reuters.com/world/europe,cnn.com,0

54,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.who.int/global-health-initiative,bloomberg.com,0

115,Breakthrough in Cancer Research at Global Conference,https://www.ft.com/global-stock-markets,scientificamerican.com,1

143,New Policy Proposals Addressing Global Poverty Issues,https://www.space.com/scientists-exoplanet-discovery,spacex.com,0

142,Breakthrough in Quantum Computing Announced at International Conference,https://www.spacex.com/mars-mission,ft.com,0

20,Global Stock Markets Show Growth Amid Trade Deals,https://www.ft.com/global-stock-markets,who.int,0

37,World Health Organization Launches Global Health Initiative,https://www.spacex.com/mars-mission,nationalgeographic.com,0

64,Global Markets React to Economic Shifts in Europe,https://www.espn.com/olympic-sports,businessinsider.com,1

9,World Health Organization Launches Global Health Initiative,https://www.nytimes.com/health/cancer-research,aljazeera.com,0

19,World Health Organization Launches Global Health Initiative,https://www.space.com/scientists-exoplanet-discovery,theguardian.com,0

94,Innovations in Space Technology Discussed at Global Symposium,https://www.bloomberg.com/renewable-energy,cnn.com,1

105,World Health Organization Launches Global Health Initiative,https://www.bloomberg.com/renewable-energy,businessinsider.com,1

83,NASA Launches New Satellite to Monitor Climate Change,https://www.wired.com/quantum-computing-conference,cnbc.com,0

32,Global Leaders Discuss Solutions to Climate Crisis,https://www.nytimes.com/health/cancer-research,cnbc.com,0

0,NASA Launches New Satellite to Monitor Climate Change,https://www.forbes.com/global-poverty,cnn.com,1

104,NASA Launches New Satellite to Monitor Climate Change,https://www.ft.com/global-stock-markets,wired.com,1

121,Innovations in Space Technology Discussed at Global Symposium,https://www.nationalgeographic.com/ocean-conservation,nasa.gov,1

93,Global Tech Summit Discusses AI Advances,https://www.who.int/global-health-initiative,nationalgeographic.com,0

59,UN Holds Emergency Meeting on Global Security,https://www.nytimes.com/health/cancer-research,cnbc.com,1

19,FIFA Introduces New Rules for World Cup Tournament,https://www.cnbc.com/global-markets,aljazeera.com,0

30,Breakthrough in Cancer Research at Global Conference,https://www.space.com/scientists-exoplanet-discovery,aljazeera.com,0

126,Global Leaders Discuss Solutions to Climate Crisis,https://www.forbes.com/global-poverty,scientificamerican.com,0

127,Innovations in Space Technology Discussed at Global Symposium,https://www.nationalgeographic.com/ocean-conservation,wired.com,1

136,Breakthrough in Quantum Computing Announced at International Conference,https://www.espn.com/olympic-sports,ft.com,1

6,Global Renewable Energy Summit Focuses on Sustainable Solutions,https://www.espn.com/olympic-sports,nasa.gov,0

19,Breakthrough in Quantum Computing Announced at International Conference,https://www.ft.com/global-stock-markets,cnbc.com,1

97,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.aljazeera.com/global-security,aljazeera.com,0

106,EU Leaders Debate New Trade Agreements,https://www.theguardian.com/world/climate-solutions,bbc.com,0

32,Breakthrough in Quantum Computing Announced at International Conference,https://www.who.int/global-health-initiative,ft.com,1

25,Breakthrough in Quantum Computing Announced at International Conference,https://www.ft.com/global-stock-markets,aljazeera.com,1

1,Global Scientists Collaborate on Ocean Conservation Efforts,https://www.aljazeera.com/global-security,nytimes.com,0

145,Olympic Committee Prepares for 2024 Games,https://www.nationalgeographic.com/ocean-conservation,nasa.gov,0

